filename,label,fullpath,dataset
id21_id38_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id38_0006.mp4,Celeb-DF-v2
id21_id38_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id38_0007.mp4,Celeb-DF-v2
id21_id38_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id38_0008.mp4,Celeb-DF-v2
id21_id38_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id38_0009.mp4,Celeb-DF-v2
id21_id3_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id3_0002.mp4,Celeb-DF-v2
id21_id3_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id3_0005.mp4,Celeb-DF-v2
id21_id3_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id3_0006.mp4,Celeb-DF-v2
id21_id3_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id3_0008.mp4,Celeb-DF-v2
id21_id3_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id3_0009.mp4,Celeb-DF-v2
id21_id4_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id4_0002.mp4,Celeb-DF-v2
id21_id4_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id4_0005.mp4,Celeb-DF-v2
id21_id4_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id4_0006.mp4,Celeb-DF-v2
id21_id4_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id4_0008.mp4,Celeb-DF-v2
id21_id6_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id6_0002.mp4,Celeb-DF-v2
id21_id6_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id6_0005.mp4,Celeb-DF-v2
id21_id6_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id6_0006.mp4,Celeb-DF-v2
id21_id6_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id6_0007.mp4,Celeb-DF-v2
id21_id6_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id6_0008.mp4,Celeb-DF-v2
id21_id6_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id6_0009.mp4,Celeb-DF-v2
id21_id9_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0000.mp4,Celeb-DF-v2
id21_id9_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0001.mp4,Celeb-DF-v2
id21_id9_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0002.mp4,Celeb-DF-v2
id21_id9_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0004.mp4,Celeb-DF-v2
id21_id9_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0005.mp4,Celeb-DF-v2
id21_id9_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0006.mp4,Celeb-DF-v2
id21_id9_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0007.mp4,Celeb-DF-v2
id21_id9_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0008.mp4,Celeb-DF-v2
id21_id9_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id21_id9_0009.mp4,Celeb-DF-v2
id22_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0000.mp4,Celeb-DF-v2
id22_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0001.mp4,Celeb-DF-v2
id22_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0002.mp4,Celeb-DF-v2
id22_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0003.mp4,Celeb-DF-v2
id22_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0004.mp4,Celeb-DF-v2
id22_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0005.mp4,Celeb-DF-v2
id22_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0006.mp4,Celeb-DF-v2
id22_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0007.mp4,Celeb-DF-v2
id22_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0008.mp4,Celeb-DF-v2
id22_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id22_0009.mp4,Celeb-DF-v2
id22_id19_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id19_0001.mp4,Celeb-DF-v2
id22_id19_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id19_0002.mp4,Celeb-DF-v2
id22_id19_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id19_0004.mp4,Celeb-DF-v2
id22_id19_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id19_0005.mp4,Celeb-DF-v2
id22_id19_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id19_0006.mp4,Celeb-DF-v2
id22_id19_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id19_0009.mp4,Celeb-DF-v2
id22_id20_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id20_0001.mp4,Celeb-DF-v2
id22_id20_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id20_0002.mp4,Celeb-DF-v2
id22_id20_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id20_0004.mp4,Celeb-DF-v2
id22_id20_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id20_0005.mp4,Celeb-DF-v2
id22_id20_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id20_0006.mp4,Celeb-DF-v2
id22_id21_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id21_0002.mp4,Celeb-DF-v2
id22_id21_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id21_0004.mp4,Celeb-DF-v2
id22_id21_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id21_0005.mp4,Celeb-DF-v2
id22_id21_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id21_0006.mp4,Celeb-DF-v2
id22_id23_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id23_0001.mp4,Celeb-DF-v2
id22_id23_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id23_0004.mp4,Celeb-DF-v2
id22_id23_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id23_0005.mp4,Celeb-DF-v2
id22_id23_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id23_0006.mp4,Celeb-DF-v2
id22_id24_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0001.mp4,Celeb-DF-v2
id22_id24_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0002.mp4,Celeb-DF-v2
id22_id24_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0003.mp4,Celeb-DF-v2
id22_id24_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0004.mp4,Celeb-DF-v2
id22_id24_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0005.mp4,Celeb-DF-v2
id22_id24_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0006.mp4,Celeb-DF-v2
id22_id24_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id24_0009.mp4,Celeb-DF-v2
id22_id25_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0001.mp4,Celeb-DF-v2
id22_id25_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0002.mp4,Celeb-DF-v2
id22_id25_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0003.mp4,Celeb-DF-v2
id22_id25_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0004.mp4,Celeb-DF-v2
id22_id25_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0005.mp4,Celeb-DF-v2
id22_id25_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0006.mp4,Celeb-DF-v2
id22_id25_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id25_0009.mp4,Celeb-DF-v2
id22_id26_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0001.mp4,Celeb-DF-v2
id22_id26_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0002.mp4,Celeb-DF-v2
id22_id26_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0003.mp4,Celeb-DF-v2
id22_id26_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0004.mp4,Celeb-DF-v2
id22_id26_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0005.mp4,Celeb-DF-v2
id22_id26_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0006.mp4,Celeb-DF-v2
id22_id26_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id26_0009.mp4,Celeb-DF-v2
id22_id27_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id27_0001.mp4,Celeb-DF-v2
id22_id27_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id27_0003.mp4,Celeb-DF-v2
id22_id27_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id27_0004.mp4,Celeb-DF-v2
id22_id27_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id27_0005.mp4,Celeb-DF-v2
id22_id27_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id27_0006.mp4,Celeb-DF-v2
id22_id28_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0001.mp4,Celeb-DF-v2
id22_id28_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0002.mp4,Celeb-DF-v2
id22_id28_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0004.mp4,Celeb-DF-v2
id22_id28_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0005.mp4,Celeb-DF-v2
id22_id28_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0006.mp4,Celeb-DF-v2
id22_id28_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0008.mp4,Celeb-DF-v2
id22_id28_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id22_id28_0009.mp4,Celeb-DF-v2
id23_0000.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0000.mp4,Celeb-DF-v2
id23_0001.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0001.mp4,Celeb-DF-v2
id23_0002.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0002.mp4,Celeb-DF-v2
id23_0003.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0003.mp4,Celeb-DF-v2
id23_0004.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0004.mp4,Celeb-DF-v2
id23_0005.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0005.mp4,Celeb-DF-v2
id23_0006.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0006.mp4,Celeb-DF-v2
id23_0007.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0007.mp4,Celeb-DF-v2
id23_0008.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0008.mp4,Celeb-DF-v2
id23_0009.mp4,REAL,../datasets/Celeb-DF-v2/Celeb-real/id23_0009.mp4,Celeb-DF-v2
id23_id0_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0000.mp4,Celeb-DF-v2
id23_id0_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0001.mp4,Celeb-DF-v2
id23_id0_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0002.mp4,Celeb-DF-v2
id23_id0_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0003.mp4,Celeb-DF-v2
id23_id0_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0004.mp4,Celeb-DF-v2
id23_id0_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0005.mp4,Celeb-DF-v2
id23_id0_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0006.mp4,Celeb-DF-v2
id23_id0_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0007.mp4,Celeb-DF-v2
id23_id0_0008.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id0_0008.mp4,Celeb-DF-v2
id23_id16_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0000.mp4,Celeb-DF-v2
id23_id16_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0001.mp4,Celeb-DF-v2
id23_id16_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0002.mp4,Celeb-DF-v2
id23_id16_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0003.mp4,Celeb-DF-v2
id23_id16_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0004.mp4,Celeb-DF-v2
id23_id16_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0005.mp4,Celeb-DF-v2
id23_id16_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0006.mp4,Celeb-DF-v2
id23_id16_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0007.mp4,Celeb-DF-v2
id23_id16_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id16_0009.mp4,Celeb-DF-v2
id23_id17_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0000.mp4,Celeb-DF-v2
id23_id17_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0001.mp4,Celeb-DF-v2
id23_id17_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0002.mp4,Celeb-DF-v2
id23_id17_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0003.mp4,Celeb-DF-v2
id23_id17_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0004.mp4,Celeb-DF-v2
id23_id17_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0006.mp4,Celeb-DF-v2
id23_id17_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0007.mp4,Celeb-DF-v2
id23_id17_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id17_0009.mp4,Celeb-DF-v2
id23_id19_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id19_0000.mp4,Celeb-DF-v2
id23_id19_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id19_0002.mp4,Celeb-DF-v2
id23_id19_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id19_0003.mp4,Celeb-DF-v2
id23_id19_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id19_0007.mp4,Celeb-DF-v2
id23_id19_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id19_0009.mp4,Celeb-DF-v2
id23_id1_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0000.mp4,Celeb-DF-v2
id23_id1_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0001.mp4,Celeb-DF-v2
id23_id1_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0002.mp4,Celeb-DF-v2
id23_id1_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0003.mp4,Celeb-DF-v2
id23_id1_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0004.mp4,Celeb-DF-v2
id23_id1_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0005.mp4,Celeb-DF-v2
id23_id1_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0006.mp4,Celeb-DF-v2
id23_id1_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0007.mp4,Celeb-DF-v2
id23_id1_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id1_0009.mp4,Celeb-DF-v2
id23_id20_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0000.mp4,Celeb-DF-v2
id23_id20_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0001.mp4,Celeb-DF-v2
id23_id20_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0002.mp4,Celeb-DF-v2
id23_id20_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0003.mp4,Celeb-DF-v2
id23_id20_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0005.mp4,Celeb-DF-v2
id23_id20_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0006.mp4,Celeb-DF-v2
id23_id20_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0007.mp4,Celeb-DF-v2
id23_id20_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id20_0009.mp4,Celeb-DF-v2
id23_id21_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id21_0000.mp4,Celeb-DF-v2
id23_id21_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id21_0002.mp4,Celeb-DF-v2
id23_id21_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id21_0003.mp4,Celeb-DF-v2
id23_id21_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id21_0006.mp4,Celeb-DF-v2
id23_id21_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id21_0007.mp4,Celeb-DF-v2
id23_id21_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id21_0009.mp4,Celeb-DF-v2
id23_id22_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id22_0000.mp4,Celeb-DF-v2
id23_id22_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id22_0002.mp4,Celeb-DF-v2
id23_id22_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id22_0003.mp4,Celeb-DF-v2
id23_id22_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id22_0006.mp4,Celeb-DF-v2
id23_id22_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id22_0007.mp4,Celeb-DF-v2
id23_id22_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id22_0009.mp4,Celeb-DF-v2
id23_id24_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0000.mp4,Celeb-DF-v2
id23_id24_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0002.mp4,Celeb-DF-v2
id23_id24_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0003.mp4,Celeb-DF-v2
id23_id24_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0004.mp4,Celeb-DF-v2
id23_id24_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0005.mp4,Celeb-DF-v2
id23_id24_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0006.mp4,Celeb-DF-v2
id23_id24_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0007.mp4,Celeb-DF-v2
id23_id24_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id24_0009.mp4,Celeb-DF-v2
id23_id25_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0000.mp4,Celeb-DF-v2
id23_id25_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0001.mp4,Celeb-DF-v2
id23_id25_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0002.mp4,Celeb-DF-v2
id23_id25_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0003.mp4,Celeb-DF-v2
id23_id25_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0006.mp4,Celeb-DF-v2
id23_id25_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0007.mp4,Celeb-DF-v2
id23_id25_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id25_0009.mp4,Celeb-DF-v2
id23_id26_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0000.mp4,Celeb-DF-v2
id23_id26_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0001.mp4,Celeb-DF-v2
id23_id26_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0002.mp4,Celeb-DF-v2
id23_id26_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0003.mp4,Celeb-DF-v2
id23_id26_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0006.mp4,Celeb-DF-v2
id23_id26_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0007.mp4,Celeb-DF-v2
id23_id26_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id26_0009.mp4,Celeb-DF-v2
id23_id27_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0000.mp4,Celeb-DF-v2
id23_id27_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0001.mp4,Celeb-DF-v2
id23_id27_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0002.mp4,Celeb-DF-v2
id23_id27_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0003.mp4,Celeb-DF-v2
id23_id27_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0006.mp4,Celeb-DF-v2
id23_id27_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0007.mp4,Celeb-DF-v2
id23_id27_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id27_0009.mp4,Celeb-DF-v2
id23_id28_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0000.mp4,Celeb-DF-v2
id23_id28_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0001.mp4,Celeb-DF-v2
id23_id28_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0002.mp4,Celeb-DF-v2
id23_id28_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0003.mp4,Celeb-DF-v2
id23_id28_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0005.mp4,Celeb-DF-v2
id23_id28_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0006.mp4,Celeb-DF-v2
id23_id28_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0007.mp4,Celeb-DF-v2
id23_id28_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id28_0009.mp4,Celeb-DF-v2
id23_id29_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0000.mp4,Celeb-DF-v2
id23_id29_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0001.mp4,Celeb-DF-v2
id23_id29_0002.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0002.mp4,Celeb-DF-v2
id23_id29_0003.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0003.mp4,Celeb-DF-v2
id23_id29_0004.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0004.mp4,Celeb-DF-v2
id23_id29_0005.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0005.mp4,Celeb-DF-v2
id23_id29_0006.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0006.mp4,Celeb-DF-v2
id23_id29_0007.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0007.mp4,Celeb-DF-v2
id23_id29_0009.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id29_0009.mp4,Celeb-DF-v2
id23_id2_0000.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id2_0000.mp4,Celeb-DF-v2
id23_id2_0001.mp4,FAKE,../datasets/Celeb-DF-v2/Celeb-synthesis/id23_id2_0001.mp4,Celeb-DF-v2
